model,batch,seq,gamma,mode,mean_ms,median_ms,std_ms,min_ms,max_ms,n_samples
Llama-3.1-8B-Instruct,64,4096,7,drafter_decode,14.67468085106383,11.536,7.485470006754195,5.129,22.216,47
Llama-3.1-8B-Instruct,0,0,7,target_decode_sd,10.518625,10.4915,0.09054586446342253,10.409,10.7,8
Llama-3.1-8B-Instruct,1,256,7,target_decode_sd,10.503718749999999,10.498000000000001,0.04478639941523142,10.426,10.651,32
Llama-3.1-8B-Instruct,1,512,7,target_decode_sd,10.50459375,10.504000000000001,0.036657841985477696,10.442,10.594,32
Llama-3.1-8B-Instruct,1,1024,7,target_decode_sd,10.6106875,10.564499999999999,0.10104755747155743,10.496,10.87,32
Llama-3.1-8B-Instruct,1,2048,7,target_decode_sd,10.812,10.7515,0.11264789561770236,10.704,11.031,32
Llama-3.1-8B-Instruct,1,4096,7,target_decode_sd,10.81071875,10.9215,0.21084090231430352,10.442,10.996,32
Llama-3.1-8B-Instruct,2,256,7,target_decode_sd,10.521375,10.4895,0.09479340864522501,10.434,10.84,32
Llama-3.1-8B-Instruct,2,512,7,target_decode_sd,10.547062500000001,10.523499999999999,0.08807252784660122,10.463,10.903,32
Llama-3.1-8B-Instruct,2,1024,7,target_decode_sd,10.641,10.5755,0.12905862633802548,10.522,11.101,32
Llama-3.1-8B-Instruct,2,2048,7,target_decode_sd,10.833625,10.7845,0.12311199988680653,10.718,11.279,32
Llama-3.1-8B-Instruct,2,4096,7,target_decode_sd,10.899375000000001,10.9545,0.14221763195437356,10.591,11.074,32
Llama-3.1-8B-Instruct,4,256,7,target_decode_sd,10.6760625,10.672,0.09829020149372678,10.546,10.99,32
Llama-3.1-8B-Instruct,4,512,7,target_decode_sd,10.6948125,10.753,0.1839266048393814,10.471,11.255,32
Llama-3.1-8B-Instruct,4,1024,7,target_decode_sd,10.77228125,10.827,0.18937830961656044,10.502,11.106,32
Llama-3.1-8B-Instruct,4,2048,7,target_decode_sd,10.97765625,10.997,0.2143075284115583,10.707,11.423,32
Llama-3.1-8B-Instruct,4,4096,7,target_decode_sd,11.0283125,10.9575,0.26551221799236635,10.543,11.481,32
Llama-3.1-8B-Instruct,8,256,7,target_decode_sd,10.712625,10.7735,0.16469869850828375,10.459,11.041,32
Llama-3.1-8B-Instruct,8,512,7,target_decode_sd,10.7728125,10.918,0.2507949216829071,10.433,11.13,32
Llama-3.1-8B-Instruct,8,1024,7,target_decode_sd,10.93903125,11.08,0.3574317425814876,10.527,11.638,32
Llama-3.1-8B-Instruct,8,2048,7,target_decode_sd,11.29896875,11.389,0.5470134446879297,10.701,12.342,32
Llama-3.1-8B-Instruct,8,4096,7,target_decode_sd,11.41221875,11.161,0.6639223494420938,10.562,12.376,32
Llama-3.1-8B-Instruct,16,256,7,target_decode_sd,10.98253125,11.138,0.3957328835476877,10.487,11.648,32
Llama-3.1-8B-Instruct,16,512,7,target_decode_sd,11.11465625,11.2935,0.4831228127689086,10.501,11.848,32
Llama-3.1-8B-Instruct,16,1024,7,target_decode_sd,11.31165625,11.154,0.7330810195674147,10.505,12.585,32
Llama-3.1-8B-Instruct,16,2048,7,target_decode_sd,11.64525,11.645,0.8374149162365595,10.726,12.675,32
Llama-3.1-8B-Instruct,16,4096,7,target_decode_sd,11.57540625,11.5105,0.7162332859897517,10.633,12.509,32
Llama-3.1-8B-Instruct,24,256,7,target_decode_sd,11.5928125,11.7335,0.97246790933039,10.482,12.687,32
Llama-3.1-8B-Instruct,24,512,7,target_decode_sd,11.686375,11.9485,1.1521088308248124,10.46,13.125,32
Llama-3.1-8B-Instruct,24,1024,7,target_decode_sd,11.6066875,11.245,1.1195010823519094,10.527,13.14,32
Llama-3.1-8B-Instruct,24,2048,7,target_decode_sd,11.11865625,11.006,0.34357133920187194,10.708,11.577,32
Llama-3.1-8B-Instruct,24,4096,7,target_decode_sd,11.24209375,10.9575,0.6798073426975351,10.562,12.748,32
Llama-3.1-8B-Instruct,32,256,7,target_decode_sd,11.68775,11.811499999999999,1.1176152895714477,10.478,13.009,32
Llama-3.1-8B-Instruct,32,512,7,target_decode_sd,11.83575,12.019,1.2312063583226793,10.45,13.327,32
Llama-3.1-8B-Instruct,32,1024,7,target_decode_sd,11.8571875,11.854,1.2720009747789935,10.515,13.343,32
Llama-3.1-8B-Instruct,32,2048,7,target_decode_sd,11.72440625,11.7315,0.9215512118643813,10.721,13.206,32
Llama-3.1-8B-Instruct,32,4096,7,target_decode_sd,12.15690625,11.6425,1.3868717725543571,10.589,14.438,32
Llama-3.1-8B-Instruct,48,256,7,target_decode_sd,12.5559375,12.6945,1.9698923654483291,10.485,14.662,32
Llama-3.1-8B-Instruct,48,512,7,target_decode_sd,12.178125,11.475,1.8630174752007094,10.487,14.775,32
Llama-3.1-8B-Instruct,48,1024,7,target_decode_sd,11.181875,11.0505,0.5918499019613106,10.501,11.978,32
Llama-3.1-8B-Instruct,48,2048,7,target_decode_sd,11.2226875,11.0145,0.5695214424296042,10.694,12.406,32
Llama-3.1-8B-Instruct,48,4096,7,target_decode_sd,11.938625,11.408000000000001,1.3981807015523955,10.615,14.807,32
Llama-3.1-8B-Instruct,64,256,7,target_decode_sd,12.62540625,10.831,2.130760940245481,10.517,15.009,32
Llama-3.1-8B-Instruct,64,512,7,target_decode_sd,12.5499375,11.9485,2.0221331428915965,10.508,15.032,32
Llama-3.1-8B-Instruct,64,1024,7,target_decode_sd,12.0773125,11.917,1.408236862350887,10.519,13.855,32
Llama-3.1-8B-Instruct,64,2048,7,target_decode_sd,12.595375,12.5455,1.8523016850011407,10.728,15.557,32
Llama-3.1-8B-Instruct,64,4096,7,target_decode_sd,12.813083333333333,10.9805,2.2414703426772014,10.933,15.483,24
Llama-3.1-8B-Instruct,0,0,7,target_verify,9.98875,9.993500000000001,0.021807956266503826,9.944,10.025,24
Llama-3.1-8B-Instruct,1,256,7,target_verify,10.047062500000001,10.0045,0.08906080861736519,9.915,10.233,96
Llama-3.1-8B-Instruct,1,512,7,target_verify,10.2859375,10.181000000000001,0.18022061407298035,10.118,10.596,96
Llama-3.1-8B-Instruct,1,1024,7,target_verify,10.77790625,10.562000000000001,0.34691770837127783,10.499,11.347,96
Llama-3.1-8B-Instruct,1,2048,7,target_verify,11.771166666666666,11.317499999999999,0.7008552169226675,11.255,12.855,96
Llama-3.1-8B-Instruct,1,4096,7,target_verify,12.076413043478261,12.8005,1.2114999254141732,10.015,12.876,92
Llama-3.1-8B-Instruct,2,256,7,target_verify,10.1381875,10.1,0.07941942716610581,10.032,10.306,80
Llama-3.1-8B-Instruct,2,512,7,target_verify,10.371125,10.265,0.17380706421092398,10.205,10.674,80
Llama-3.1-8B-Instruct,2,1024,7,target_verify,10.8614625,10.644,0.3474343192185915,10.578,11.433,80
Llama-3.1-8B-Instruct,2,2048,7,target_verify,11.84545,11.3875,0.7062083441283145,11.328,12.926,80
Llama-3.1-8B-Instruct,2,4096,7,target_verify,12.443675,12.870999999999999,0.6569484455621933,11.441,12.926,80
Llama-3.1-8B-Instruct,4,256,7,target_verify,11.5498375,11.464,0.13416770572493847,11.442,11.758,80
Llama-3.1-8B-Instruct,4,512,7,target_verify,11.93235,11.755,0.2726576236726847,11.733,12.351,80
Llama-3.1-8B-Instruct,4,1024,7,target_verify,12.70545,12.338,0.5541139785872784,12.318,13.536,80
Llama-3.1-8B-Instruct,4,2048,7,target_verify,14.2588,13.5275,1.0984481735036105,13.505,15.896,80
Llama-3.1-8B-Instruct,4,4096,7,target_verify,15.3312875,15.874,0.8170892641961199,14.073,15.908,80
Llama-3.1-8B-Instruct,8,256,7,target_verify,14.162125,14.116,0.09058423242792851,14.061,14.34,80
Llama-3.1-8B-Instruct,8,512,7,target_verify,14.4111875,14.296,0.1832539286711685,14.258,14.71,80
Llama-3.1-8B-Instruct,8,1024,7,target_verify,14.918725,14.680499999999999,0.36424386652872764,14.633,15.503,80
Llama-3.1-8B-Instruct,8,2048,7,target_verify,15.9559625,15.461,0.7537162351528003,15.409,17.144,80
Llama-3.1-8B-Instruct,8,4096,7,target_verify,16.6488625,17.0345,0.6027045740984885,15.718,17.211,80
Llama-3.1-8B-Instruct,16,256,7,target_verify,15.820675,15.7745,0.09545318621970489,15.71,16.011,80
Llama-3.1-8B-Instruct,16,512,7,target_verify,16.0627875,15.952,0.18739079140270384,15.891,16.416,80
Llama-3.1-8B-Instruct,16,1024,7,target_verify,16.5827,16.363,0.36893982220012966,16.281,17.392,80
Llama-3.1-8B-Instruct,16,2048,7,target_verify,17.546434210526314,17.134,0.699726772114684,17.061,18.74,76
Llama-3.1-8B-Instruct,16,4096,7,target_verify,19.407911764705883,18.73,0.9244089476774296,18.658,20.759,68
Llama-3.1-8B-Instruct,24,256,7,target_verify,20.653,20.6055,0.094690033961582,20.547,20.839,80
Llama-3.1-8B-Instruct,24,512,7,target_verify,20.9104625,20.8035,0.1823199263327371,20.754,21.222,80
Llama-3.1-8B-Instruct,24,1024,7,target_verify,21.37853947368421,21.1815,0.35130402562602747,21.124,22.021,76
Llama-3.1-8B-Instruct,24,2048,7,target_verify,22.366633333333333,21.962,0.7158938460903659,21.929,23.677,60
Llama-3.1-8B-Instruct,24,4096,7,target_verify,22.614696428571428,23.545,1.077436079852922,21.385,23.607,56
Llama-3.1-8B-Instruct,32,256,7,target_verify,21.5243625,21.4365,0.14941999626827088,21.384,21.782,80
Llama-3.1-8B-Instruct,32,512,7,target_verify,21.923075,21.747500000000002,0.28451614601244024,21.69,22.435,80
Llama-3.1-8B-Instruct,32,1024,7,target_verify,22.656486842105263,22.3465,0.5395703597844259,22.286,23.606,76
Llama-3.1-8B-Instruct,32,2048,7,target_verify,24.169183333333333,23.5705,1.0609665962515415,23.518,26.085,60
Llama-3.1-8B-Instruct,32,4096,7,target_verify,27.064642857142857,26.006,1.2287315917951018,25.923,28.524,56
Llama-3.1-8B-Instruct,48,256,7,target_verify,28.510975,28.421999999999997,0.14585669879123997,28.375,28.785,80
Llama-3.1-8B-Instruct,48,512,7,target_verify,28.89873684210526,28.744,0.278007931226002,28.694,29.45,76
Llama-3.1-8B-Instruct,48,1024,7,target_verify,29.663166666666665,29.3565,0.5327715879922196,29.31,30.642,60
Llama-3.1-8B-Instruct,48,2048,7,target_verify,31.111204545454545,30.561,1.040247411973898,30.512,33.073,44
Llama-3.1-8B-Instruct,48,4096,7,target_verify,34.98945454545454,36.4595,1.7678961278355887,32.91,36.701,44
Llama-3.1-8B-Instruct,64,256,7,target_verify,36.636675,36.5105,0.21848180267762785,36.437,37.029,80
Llama-3.1-8B-Instruct,64,512,7,target_verify,37.31948684210526,36.9995,0.5816174342508663,36.911,38.363,76
Llama-3.1-8B-Instruct,64,1024,7,target_verify,38.714333333333336,38.283,0.7720516507413409,38.2,40.232,60
Llama-3.1-8B-Instruct,64,2048,7,target_verify,40.89431818181818,40.0245,1.6514157530522637,39.908,44.067,44
Llama-3.1-8B-Instruct,64,4096,7,target_verify,43.892739130434784,43.865,0.10441447887725842,43.715,44.121,23
Llama-3.1-8B-Instruct,0,0,11,drafter_decode,5.007458333333333,4.99,0.08593575920503019,4.981,5.41,24
Llama-3.1-8B-Instruct,1,256,11,drafter_decode,4.994572916666667,4.987,0.029913117978455223,4.972,5.258,96
Llama-3.1-8B-Instruct,1,512,11,drafter_decode,5.030510416666667,5.011,0.03784928415972368,4.992,5.205,96
Llama-3.1-8B-Instruct,1,1024,11,drafter_decode,5.125604166666666,5.074,0.08494759736593856,5.056,5.277,96
Llama-3.1-8B-Instruct,1,2048,11,drafter_decode,5.314145833333333,5.255,0.09302223607024707,5.243,5.483,96
Llama-3.1-8B-Instruct,1,4096,11,drafter_decode,5.3702826086956525,5.452,0.15855545194842868,4.978,5.533,92
Llama-3.1-8B-Instruct,2,256,11,drafter_decode,5.1344375,5.216,0.11615145544187475,4.976,5.249,80
Llama-3.1-8B-Instruct,2,512,11,drafter_decode,5.187125,5.246,0.14044354467367426,4.993,5.392,80
Llama-3.1-8B-Instruct,2,1024,11,drafter_decode,5.30635,5.382,0.168502721309205,5.048,5.536,80
Llama-3.1-8B-Instruct,2,2048,11,drafter_decode,5.4824375,5.523,0.16951769585757342,5.243,5.75,80
Llama-3.1-8B-Instruct,2,4096,11,drafter_decode,5.4879125,5.452999999999999,0.2469297134531929,4.974,5.772,80
Llama-3.1-8B-Instruct,4,256,11,drafter_decode,5.2122,5.23,0.11939991306741529,4.975,5.429,80
Llama-3.1-8B-Instruct,4,512,11,drafter_decode,5.3104375,5.343500000000001,0.15613576076972,4.993,5.52,80
Llama-3.1-8B-Instruct,4,1024,11,drafter_decode,5.447275,5.488,0.18929148208483507,5.054,5.729,80
Llama-3.1-8B-Instruct,4,2048,11,drafter_decode,5.702225,5.683,0.2701059321025031,5.239,6.158,80
Llama-3.1-8B-Instruct,4,4096,11,drafter_decode,5.7628625,5.886,0.39002501522338284,4.968,6.195,80
Llama-3.1-8B-Instruct,8,256,11,drafter_decode,5.306125,5.3415,0.17284538894923596,4.972,5.499,80
Llama-3.1-8B-Instruct,8,512,11,drafter_decode,5.4368625,5.491,0.22157798545713092,4.99,5.764,80
Llama-3.1-8B-Instruct,8,1024,11,drafter_decode,5.6581,5.652,0.33147486301396456,5.052,6.113,80
Llama-3.1-8B-Instruct,8,2048,11,drafter_decode,6.141825,6.102,0.5099590396805402,5.241,6.872,80
Llama-3.1-8B-Instruct,8,4096,11,drafter_decode,6.600425,6.8675,0.6342704924517115,4.976,7.04,80
Llama-3.1-8B-Instruct,16,256,11,drafter_decode,6.663325,7.0085,0.8427243760866496,4.975,7.251,80
Llama-3.1-8B-Instruct,16,512,11,drafter_decode,6.90385,7.247999999999999,0.9454146648997968,5.01,7.671,80
Llama-3.1-8B-Instruct,16,1024,11,drafter_decode,7.3519499999999995,7.619,1.1542345691003755,5.072,8.511,80
Llama-3.1-8B-Instruct,16,2048,11,drafter_decode,7.869618421052632,8.473,1.5484805797262922,5.295,10.049,76
Llama-3.1-8B-Instruct,16,4096,11,drafter_decode,7.4265735294117645,6.9505,1.9057354228684045,4.977,10.043,68
Llama-3.1-8B-Instruct,24,256,11,drafter_decode,6.6441375,6.9565,0.8374865915231196,4.976,7.394,80
Llama-3.1-8B-Instruct,24,512,11,drafter_decode,6.9771875,7.266,0.9953226955094526,5.025,7.932,80
Llama-3.1-8B-Instruct,24,1024,11,drafter_decode,7.6374875,7.872,1.329590923990619,5.099,9.171,80
Llama-3.1-8B-Instruct,24,2048,11,drafter_decode,8.540447368421052,9.0785,1.855941488982429,5.325,11.505,76
Llama-3.1-8B-Instruct,24,4096,11,drafter_decode,8.659014705882353,8.533000000000001,2.292837155940453,4.988,11.515,68
Llama-3.1-8B-Instruct,32,256,11,drafter_decode,7.967575,8.539,1.4927528030496737,4.995,9.156,80
Llama-3.1-8B-Instruct,32,512,11,drafter_decode,8.5057,9.021,1.7541577401178008,5.06,10.262,80
Llama-3.1-8B-Instruct,32,1024,11,drafter_decode,9.012907894736841,9.961,2.3029097951801853,5.171,11.913,76
Llama-3.1-8B-Instruct,32,2048,11,drafter_decode,9.82025,11.291,3.820508280819389,5.342,16.795,64
Llama-3.1-8B-Instruct,32,4096,11,drafter_decode,10.611838235294117,8.844000000000001,4.000870206127342,5.012,17.058,68
Llama-3.1-8B-Instruct,48,256,11,drafter_decode,8.2023,8.81,1.6032979649949544,5.008,9.433,80
Llama-3.1-8B-Instruct,48,512,11,drafter_decode,8.761975,9.407,1.955116882614322,5.056,10.627,80
Llama-3.1-8B-Instruct,48,1024,11,drafter_decode,9.43895945945946,10.573,2.635195433157983,5.066,12.961,74
Llama-3.1-8B-Instruct,48,2048,11,drafter_decode,10.31625,9.8015,3.7386266653973808,5.285,17.705,60
Llama-3.1-8B-Instruct,48,4096,11,drafter_decode,11.415035714285715,13.838000000000001,4.499865189755581,5.052,17.734,56
Llama-3.1-8B-Instruct,64,256,11,drafter_decode,12.3307,13.92,3.651846837777055,5.047,14.69,80
Llama-3.1-8B-Instruct,64,512,11,drafter_decode,12.409157894736841,14.656,4.192545925179215,5.123,16.232,76
Llama-3.1-8B-Instruct,64,1024,11,drafter_decode,12.143171875,14.098,5.398486711988267,5.193,19.286,64
Llama-3.1-8B-Instruct,64,2048,11,drafter_decode,14.326766666666666,15.711,6.476261532408817,5.344,25.378,60
Llama-3.1-8B-Instruct,64,4096,11,drafter_decode,15.556,15.749,8.208148856906949,5.49,25.45,36
Llama-3.1-8B-Instruct,0,0,11,target_decode_sd,10.5785,10.561,0.05743070358515295,10.528,10.706,8
Llama-3.1-8B-Instruct,1,256,11,target_decode_sd,10.59390625,10.591999999999999,0.04200104405384351,10.495,10.663,32
Llama-3.1-8B-Instruct,1,512,11,target_decode_sd,10.600875,10.6055,0.05327636406270552,10.512,10.693,32
Llama-3.1-8B-Instruct,1,1024,11,target_decode_sd,10.68540625,10.6515,0.08297798362294086,10.599,10.84,32
Llama-3.1-8B-Instruct,1,2048,11,target_decode_sd,10.861625,10.789,0.1268513862500066,10.744,11.151,32
Llama-3.1-8B-Instruct,1,4096,11,target_decode_sd,10.852,10.96,0.21245675081705895,10.5,11.097,32
Llama-3.1-8B-Instruct,2,256,11,target_decode_sd,10.553125,10.5185,0.09192239012586441,10.476,10.779,32
Llama-3.1-8B-Instruct,2,512,11,target_decode_sd,10.633125,10.582,0.12699345931849187,10.496,11.117,32
Llama-3.1-8B-Instruct,2,1024,11,target_decode_sd,10.66440625,10.6275,0.10252611292078309,10.535,10.98,32
Llama-3.1-8B-Instruct,2,2048,11,target_decode_sd,10.8400625,10.787500000000001,0.11059747926311363,10.726,11.188,32
Llama-3.1-8B-Instruct,2,4096,11,target_decode_sd,10.9095625,10.9665,0.12336516408483146,10.628,11.07,32
Llama-3.1-8B-Instruct,4,256,11,target_decode_sd,10.72853125,10.7365,0.10048494811854702,10.541,10.912,32
Llama-3.1-8B-Instruct,4,512,11,target_decode_sd,10.811,10.822,0.13226098344536635,10.533,11.122,32
Llama-3.1-8B-Instruct,4,1024,11,target_decode_sd,10.84184375,10.931000000000001,0.19882722429528535,10.558,11.154,32
Llama-3.1-8B-Instruct,4,2048,11,target_decode_sd,11.042781249999999,11.0815,0.230569943817349,10.762,11.502,32
Llama-3.1-8B-Instruct,4,4096,11,target_decode_sd,11.09403125,10.998000000000001,0.25705534541191466,10.652,11.488,32
Llama-3.1-8B-Instruct,8,256,11,target_decode_sd,10.79659375,10.841000000000001,0.13271406551486523,10.579,11.034,32
Llama-3.1-8B-Instruct,8,512,11,target_decode_sd,10.89090625,10.989,0.19522284361558426,10.496,11.18,32
Llama-3.1-8B-Instruct,8,1024,11,target_decode_sd,10.97796875,11.0105,0.3611441928429606,10.568,11.639,32
Llama-3.1-8B-Instruct,8,2048,11,target_decode_sd,11.36284375,11.4405,0.559221988894306,10.735,12.474,32
Llama-3.1-8B-Instruct,8,4096,11,target_decode_sd,11.669375,11.7075,0.7451564784790874,10.609,12.654,32
Llama-3.1-8B-Instruct,16,256,11,target_decode_sd,11.6175,11.6975,0.9274007728853729,10.633,12.713,32
Llama-3.1-8B-Instruct,16,512,11,target_decode_sd,11.688625,11.873999999999999,1.0997037064298198,10.493,13.032,32
Llama-3.1-8B-Instruct,16,1024,11,target_decode_sd,11.98596875,12.0165,1.3296536411575568,10.546,13.81,32
Llama-3.1-8B-Instruct,16,2048,11,target_decode_sd,11.94815625,11.202,1.3818414340986942,10.77,13.885,32
Llama-3.1-8B-Instruct,16,4096,11,target_decode_sd,11.3355625,11.1695,0.5813036482352513,10.634,12.546,32
Llama-3.1-8B-Instruct,24,256,11,target_decode_sd,11.615375,11.7335,0.9792740151633726,10.551,12.724,32
Llama-3.1-8B-Instruct,24,512,11,target_decode_sd,11.75959375,11.882000000000001,1.084278230552472,10.538,13.093,32
Llama-3.1-8B-Instruct,24,1024,11,target_decode_sd,12.0004375,12.0435,1.3735826698114866,10.57,13.9,32
Llama-3.1-8B-Instruct,24,2048,11,target_decode_sd,12.24471875,12.0225,1.425003797037952,10.755,13.889,32
Llama-3.1-8B-Instruct,24,4096,11,target_decode_sd,11.856875,11.52,1.0452049883835877,10.643,13.184,32
Llama-3.1-8B-Instruct,32,256,11,target_decode_sd,11.388625,11.5125,0.728629059571201,10.54,12.232,32
Llama-3.1-8B-Instruct,32,512,11,target_decode_sd,11.5174375,11.6665,0.8687640808791569,10.52,12.722,32
Llama-3.1-8B-Instruct,32,1024,11,target_decode_sd,11.48678125,11.299,0.8830102740926777,10.586,12.639,32
Llama-3.1-8B-Instruct,32,2048,11,target_decode_sd,11.830125,11.375499999999999,1.6019822750821617,10.739,15.462,32
Llama-3.1-8B-Instruct,32,4096,11,target_decode_sd,13.0065625,12.747,2.145975767796026,10.632,15.407,32
Llama-3.1-8B-Instruct,48,256,11,target_decode_sd,12.6054375,12.687999999999999,1.933173972737831,10.529,14.671,32
Llama-3.1-8B-Instruct,48,512,11,target_decode_sd,12.586875,11.031500000000001,2.0613246406603567,10.516,15.033,32
Llama-3.1-8B-Instruct,48,1024,11,target_decode_sd,12.27540625,10.822,1.9723293884982476,10.584,15.07,32
Llama-3.1-8B-Instruct,48,2048,11,target_decode_sd,12.56709375,12.232,1.777915640064366,10.774,15.367,32
Llama-3.1-8B-Instruct,48,4096,11,target_decode_sd,13.0345,12.1585,2.1850069609396763,10.695,15.855,32
Llama-3.1-8B-Instruct,64,256,11,target_decode_sd,13.275875,13.3625,2.6337108219294665,10.567,15.998,32
Llama-3.1-8B-Instruct,64,512,11,target_decode_sd,12.88709375,12.104500000000002,2.461055561095358,10.529,16.115,32
Llama-3.1-8B-Instruct,64,1024,11,target_decode_sd,12.29640625,12.0115,1.8574282056958529,10.572,15.793,32
Llama-3.1-8B-Instruct,64,2048,11,target_decode_sd,13.2045625,13.0175,2.3556452569546424,10.783,15.847,32
Llama-3.1-8B-Instruct,64,4096,11,target_decode_sd,12.973875,12.9775,1.9983379248656923,10.958,15.07,24
Llama-3.1-8B-Instruct,0,0,11,target_verify,10.07025,10.068999999999999,0.022528500467925767,10.02,10.098,16
Llama-3.1-8B-Instruct,1,256,11,target_verify,10.116453125,10.08,0.08124916208359144,10.024,10.28,64
Llama-3.1-8B-Instruct,1,512,11,target_verify,10.356796875,10.256499999999999,0.17582081243504,10.203,10.648,64
Llama-3.1-8B-Instruct,1,1024,11,target_verify,10.848765625,10.623,0.3510483050100041,10.573,11.401,64
Llama-3.1-8B-Instruct,1,2048,11,target_verify,11.829015625,11.366,0.7081199452739919,11.299,12.905,64
Llama-3.1-8B-Instruct,1,4096,11,target_verify,12.465683333333333,12.851500000000001,0.7044644195142732,11.202,12.909,60
Llama-3.1-8B-Instruct,2,256,11,target_verify,11.267041666666668,11.215,0.08609914085946262,11.196,11.406,48
Llama-3.1-8B-Instruct,2,512,11,target_verify,11.516104166666667,11.3965,0.18308447528027183,11.378,11.798,48
Llama-3.1-8B-Instruct,2,1024,11,target_verify,12.0313125,11.789,0.3661291573207814,11.773,12.606,48
Llama-3.1-8B-Instruct,2,2048,11,target_verify,13.062145833333334,12.583,0.7389632757864175,12.542,14.156,48
Llama-3.1-8B-Instruct,2,4096,11,target_verify,13.8365625,14.1445,0.5055145643144643,13.045,14.382,48
Llama-3.1-8B-Instruct,4,256,11,target_verify,13.1451875,13.0565,0.1383374929947957,13.035,13.365,48
Llama-3.1-8B-Instruct,4,512,11,target_verify,13.527229166666666,13.350000000000001,0.27474183158889864,13.322,13.945,48
Llama-3.1-8B-Instruct,4,1024,11,target_verify,14.305104166666666,13.939499999999999,0.5542678605682141,13.921,15.129,48
Llama-3.1-8B-Instruct,4,2048,11,target_verify,15.856270833333333,15.125,1.0998203091063083,15.108,17.481,48
Llama-3.1-8B-Instruct,4,4096,11,target_verify,16.8446875,17.4655,0.9420896229726586,15.406,17.49,48
Llama-3.1-8B-Instruct,8,256,11,target_verify,15.487125,15.436,0.09553491619699037,15.382,15.669,48
Llama-3.1-8B-Instruct,8,512,11,target_verify,15.74,15.621500000000001,0.1953610950184517,15.571,16.101,48
Llama-3.1-8B-Instruct,8,1024,11,target_verify,16.248208333333334,16.022,0.36230097740269807,15.969,16.816,48
Llama-3.1-8B-Instruct,8,2048,11,target_verify,17.277729166666667,16.7845,0.7537593932820957,16.735,18.508,48
Llama-3.1-8B-Instruct,8,4096,11,target_verify,18.972604166666667,18.381999999999998,0.8994888084784681,18.329,20.426,48
Llama-3.1-8B-Instruct,16,256,11,target_verify,20.342833333333335,20.289,0.10729504625263277,20.227,20.591,48
Llama-3.1-8B-Instruct,16,512,11,target_verify,20.612145833333333,20.5005,0.18660117780104596,20.431,20.943,48
Llama-3.1-8B-Instruct,16,1024,11,target_verify,21.127916666666668,20.889499999999998,0.3743703839744313,20.842,21.788,48
Llama-3.1-8B-Instruct,16,2048,11,target_verify,22.041840909090908,21.680500000000002,0.6843997520551185,21.61,23.35,44
Llama-3.1-8B-Instruct,16,4096,11,target_verify,24.84786111111111,23.331000000000003,1.848385042644799,23.284,27.187,36
Llama-3.1-8B-Instruct,24,256,11,target_verify,27.088416666666667,27.0015,0.14859581525755275,26.94,27.34,48
Llama-3.1-8B-Instruct,24,512,11,target_verify,27.495645833333334,27.315,0.2985639736559792,27.249,28.038,48
Llama-3.1-8B-Instruct,24,1024,11,target_verify,28.2739375,27.899,0.5792898589579221,27.846,29.204,48
Llama-3.1-8B-Instruct,24,2048,11,target_verify,29.654818181818182,29.116500000000002,1.0174362735938425,29.061,31.572,44
Llama-3.1-8B-Instruct,24,4096,11,target_verify,29.95627777777778,31.4775,1.8737184208506144,27.709,31.608,36
Llama-3.1-8B-Instruct,32,256,11,target_verify,27.845354166666667,27.7535,0.1532066452621503,27.701,28.127,48
Llama-3.1-8B-Instruct,32,512,11,target_verify,28.25572916666667,28.075000000000003,0.28841966613262804,28.015,28.725,48
Llama-3.1-8B-Instruct,32,1024,11,target_verify,28.945090909090908,28.676000000000002,0.5155715644359841,28.625,29.941,44
Llama-3.1-8B-Instruct,32,2048,11,target_verify,30.62990625,29.9065,1.1116167348150932,29.833,32.275,32
Llama-3.1-8B-Instruct,32,4096,11,target_verify,37.68897222222222,32.3475,6.477813941164813,32.226,46.096,36
Llama-3.1-8B-Instruct,48,256,11,target_verify,45.40233333333333,45.215,0.30468688729707466,45.127,45.897,48
Llama-3.1-8B-Instruct,48,512,11,target_verify,46.188125,45.864000000000004,0.5372526892698255,45.774,47.217,48
Llama-3.1-8B-Instruct,48,1024,11,target_verify,47.421119047619044,46.989,0.8007977486622233,46.9,48.989,42
Llama-3.1-8B-Instruct,48,2048,11,target_verify,49.542964285714284,48.8755,1.5184572941748486,48.693,52.857,28
Llama-3.1-8B-Instruct,48,4096,11,target_verify,51.81979166666667,51.2945,0.7673768973172388,51.134,52.931,24
Llama-3.1-8B-Instruct,64,256,11,target_verify,51.39783333333333,51.2425,0.2802517358750752,51.115,52.137,48
Llama-3.1-8B-Instruct,64,512,11,target_verify,52.09702272727273,51.8485,0.48493180957385645,51.696,53.099,44
Llama-3.1-8B-Instruct,64,1024,11,target_verify,53.671625,52.956500000000005,1.0910283326204893,52.858,55.303,32
Llama-3.1-8B-Instruct,64,2048,11,target_verify,56.11757142857143,55.2705,1.8564917417811448,55.227,60.048,28
Llama-3.1-8B-Instruct,64,4096,11,target_verify,60.007083333333334,60.0055,0.03976169543973637,59.953,60.063,12
Llama-3.1-8B-Instruct,0,0,15,drafter_decode,5.0009500000000005,4.991,0.04246543486053958,4.985,5.18,20
Llama-3.1-8B-Instruct,1,256,15,drafter_decode,5.006,4.995,0.03635722900972825,4.977,5.291,80
Llama-3.1-8B-Instruct,1,512,15,drafter_decode,5.0428,5.028,0.030807035198498436,5.007,5.098,80
