model,batch,seq,gamma,mode,mean_ms,median_ms,std_ms,min_ms,max_ms,n_samples
Qwen2.5-14B,1,512,15,target_verify,18.99878125,18.874499999999998,0.2569903629068299,18.723,19.424,64
Qwen2.5-14B,1,1024,15,target_verify,19.6839,19.416,0.5341746587977519,19.263,20.613,60
Qwen2.5-14B,1,2048,15,target_verify,21.333083333333335,20.6055,1.1024674807445751,20.57,22.967,48
Qwen2.5-14B,1,4096,15,target_verify,21.541153846153847,22.933500000000002,1.8260904707160097,18.486,22.962,52
Qwen2.5-14B,2,256,15,target_verify,19.305921875,19.4755,0.447301336755319,18.482,19.766,64
Qwen2.5-14B,2,512,15,target_verify,19.6756875,19.751,0.5093122619363587,18.733,20.349,64
Qwen2.5-14B,2,1024,15,target_verify,20.328107142857142,20.321,0.6883681012780465,19.264,21.534,56
Qwen2.5-14B,2,2048,15,target_verify,22.236125,21.51,1.1008008448397921,21.493,23.871,32
Qwen2.5-14B,2,4096,15,target_verify,21.918025,23.083,2.0708853611067304,18.483,23.857,40
Qwen2.5-14B,4,256,15,target_verify,20.01815625,20.3495,0.8439074503298464,18.472,20.811,64
Qwen2.5-14B,4,512,15,target_verify,20.5278125,20.785,1.006616758065873,18.732,21.693,64
Qwen2.5-14B,4,1024,15,target_verify,21.51175,21.6605,1.2988691760002764,19.265,23.46,56
Qwen2.5-14B,4,2048,15,target_verify,24.52565625,23.450000000000003,1.640287712948555,23.411,26.932,32
Qwen2.5-14B,4,4096,15,target_verify,24.518375,25.186,2.84874962843575,18.493,27.003,40
Qwen2.5-14B,8,256,15,target_verify,22.37621875,23.291,2.251370492443665,18.472,25.53,64
Qwen2.5-14B,8,512,15,target_verify,23.10925,24.308999999999997,2.455436663070177,18.735,25.043,64
Qwen2.5-14B,8,1024,15,target_verify,24.0235,24.8935,2.4075306020900338,19.269,26.147,56
Qwen2.5-14B,8,2048,15,target_verify,26.834812499999998,26.101,1.1193048948256434,26.032,28.515,32
Qwen2.5-14B,8,4096,15,target_verify,29.11795,28.471,4.693286235650196,18.487,33.695,40
Qwen2.5-14B,16,256,15,target_verify,30.000390625,33.6535,6.652080991062627,18.49,34.562,64
Qwen2.5-14B,16,512,15,target_verify,30.770765625,34.4225,6.904960585711419,18.734,35.425,64
Qwen2.5-14B,16,1024,15,target_verify,32.485625,35.305499999999995,6.621907908429962,19.266,37.155,56
Qwen2.5-14B,16,2048,15,target_verify,38.2360625,37.122,1.6983183321327207,37.04,40.807,32
Qwen2.5-14B,16,4096,15,target_verify,40.451975,40.727000000000004,8.978817612431365,18.492,47.725,40
Qwen2.5-14B,24,256,15,target_verify,40.4326875,47.6885,12.722357961135579,18.486,48.427,64
Qwen2.5-14B,24,512,15,target_verify,41.34784375,48.323,13.062005559830377,18.733,49.995,64
Qwen2.5-14B,24,1024,15,target_verify,44.37753571428571,49.861999999999995,12.569560255509463,19.263,52.805,56
Qwen2.5-14B,24,2048,15,target_verify,54.5430625,52.798,2.7392408877513916,52.624,58.701,32
Qwen2.5-14B,24,4096,15,target_verify,54.820675,58.597,13.99091130329954,18.479,62.346,40
Qwen2.5-14B,32,256,15,target_verify,51.31734375,62.318,19.054466306595067,18.489,62.938,64
Qwen2.5-14B,32,512,15,target_verify,52.291453125000004,62.834,19.431572667059868,18.739,64.752,64
Qwen2.5-14B,32,1024,15,target_verify,56.34925,64.6175,18.54598086354316,19.259,68.28,56
Qwen2.5-14B,32,2048,15,target_verify,69.55806896551724,68.152,2.812161572413578,68.053,75.149,29
Qwen2.5-14B,32,4096,15,target_verify,76.09835714285714,94.5485,28.846819659371768,18.502,96.674,28
Qwen2.5-14B,48,256,15,target_verify,76.58159375,96.0455,33.7546934973817,18.492,96.631,64
Qwen2.5-14B,48,512,15,target_verify,78.52359375,96.05000000000001,33.26434972068863,18.732,98.557,64
Qwen2.5-14B,48,1024,15,target_verify,83.54191071428572,98.31,32.104745058679285,19.261,102.947,56
Qwen2.5-14B,48,2048,15,target_verify,104.8581724137931,102.95,3.809090583899873,102.862,112.503,29
Qwen2.5-14B,48,4096,15,target_verify,99.70053571428572,118.2835,38.70495917931901,18.486,121.115,28
Qwen2.5-14B,64,256,15,target_verify,94.62046875,119.863,44.252095498752986,18.482,120.967,64
Qwen2.5-14B,64,512,15,target_verify,96.8890625,119.8905,43.51244147381189,18.722,122.992,64
Qwen2.5-14B,64,1024,15,target_verify,101.84315094339622,122.619,42.6957984085789,19.26,128.179,53
Qwen2.5-14B,64,2048,15,target_verify,131.468625,128.22899999999998,5.045976362409951,128.101,139.023,16
Qwen2.5-14B,64,4096,15,target_verify,138.95633333333333,138.868,0.31706303741838493,138.572,139.538,12
